seed,step,return
2,1400000,886
2,1420000,824
2,1440000,883
2,1460000,900
2,1480000,872
2,1500000,864
2,1520000,881
2,1540000,858
2,1560000,882
2,1580000,873
2,1600000,862
2,1620000,884
2,1640000,894
2,1660000,848
2,1680000,862
2,1700000,758
2,1720000,902
2,1740000,908
2,1760000,825
2,1780000,895
2,1800000,851
2,1820000,907
2,1840000,842
2,1860000,922
2,1880000,869
2,1900000,871
2,1920000,903
2,1940000,904
2,1960000,907
2,1980000,932
2,2000000,921
2,2020000,891
2,2040000,911
2,2060000,886
2,2080000,893
2,2100000,909
2,2120000,921
2,2140000,881
2,2160000,898
2,2180000,932
2,2200000,861
2,2220000,883
2,2240000,922
2,2260000,914
2,2280000,896
2,2300000,920
2,2320000,874
2,2340000,850
2,2360000,896
2,2380000,921
2,2400000,881
2,2420000,890
2,2440000,922
2,2460000,909
2,2480000,895
2,2500000,899
2,2520000,891
2,2540000,907
2,2560000,891
2,2580000,915
2,2600000,853
2,2620000,923
2,2640000,903
2,2660000,850
2,2680000,844
2,2700000,920
2,2720000,906
2,2740000,909
2,2760000,907
2,2780000,897
2,2800000,909
2,2820000,914
2,2840000,889
2,2860000,923
2,2880000,888
2,2900000,916
2,2920000,878
2,2940000,922
2,2960000,885
2,2980000,934
2,3000000,867
3,0,0
3,20000,1
3,40000,0
3,60000,0
3,80000,1
3,100000,0
3,120000,1
3,140000,1
3,160000,1
3,180000,0
3,200000,0
3,220000,1
3,240000,1
3,260000,34
3,280000,135
3,300000,218
3,320000,242
3,340000,286
3,360000,310
3,380000,341
3,400000,343
3,420000,360
3,440000,358
3,460000,419
3,480000,414
3,500000,382
3,520000,434
3,540000,424
3,560000,434
3,580000,465
3,600000,494
3,620000,482
3,640000,531
3,660000,501
3,680000,488
3,700000,474
3,720000,517
3,740000,525
3,760000,506
3,780000,551
3,800000,603
3,820000,600
3,840000,622
3,860000,621
3,880000,580
3,900000,555
3,920000,656
3,940000,604
3,960000,661
3,980000,591
3,1000000,635
3,1020000,674
3,1040000,627
3,1060000,681
3,1080000,674
3,1100000,691
3,1120000,640
3,1140000,727
3,1160000,731
3,1180000,722
3,1200000,734
3,1220000,758
3,1240000,779
3,1260000,761
3,1280000,654
3,1300000,691
3,1320000,810
3,1340000,810
3,1360000,742
3,1380000,771
3,1400000,795
3,1420000,749
3,1440000,738
3,1460000,658
3,1480000,799
3,1500000,830
3,1520000,809
3,1540000,831
3,1560000,750
3,1580000,861
3,1600000,858
3,1620000,852
3,1640000,850
3,1660000,770
3,1680000,607
3,1700000,849
3,1720000,799
3,1740000,776
3,1760000,888
3,1780000,855
3,1800000,794
3,1820000,844
3,1840000,846
3,1860000,808
3,1880000,859
3,1900000,830
3,1920000,832
3,1940000,881
3,1960000,715
3,1980000,871
3,2000000,879
3,2020000,885
3,2040000,897
3,2060000,895
3,2080000,856
3,2100000,824
3,2120000,896
3,2140000,863
3,2160000,890
3,2180000,883
3,2200000,902
3,2220000,868
3,2240000,893
3,2260000,842
3,2280000,904
3,2300000,858
3,2320000,910
3,2340000,879
3,2360000,872
3,2380000,909
3,2400000,900
3,2420000,889
3,2440000,883
3,2460000,908
3,2480000,889
3,2500000,892
3,2520000,888
3,2540000,899
3,2560000,868
3,2580000,888
3,2600000,919
3,2620000,896
3,2640000,880
3,2660000,885
3,2680000,885
3,2700000,827
3,2720000,912
3,2740000,899
3,2760000,887
3,2780000,889
3,2800000,884
3,2820000,880
3,2840000,867
3,2860000,888
3,2880000,882
3,2900000,886
3,2920000,912
3,2940000,893
3,2960000,867
3,2980000,837
3,3000000,855
4,0,1
4,20000,2
4,40000,1
4,60000,1
4,80000,1
4,100000,2
4,120000,2
4,140000,1
4,160000,1
4,180000,6
4,200000,178
4,220000,248
4,240000,232
4,260000,323
4,280000,347
4,300000,360
4,320000,342
4,340000,340
4,360000,344
4,380000,423
4,400000,417
4,420000,461
4,440000,351
4,460000,470
4,480000,471
4,500000,480
4,520000,474
4,540000,514
4,560000,607
4,580000,596
4,600000,480
4,620000,578
4,640000,516
4,660000,606
4,680000,506
4,700000,543
4,720000,569
4,740000,585
4,760000,564
4,780000,636
4,800000,671
4,820000,583
4,840000,643
4,860000,715
4,880000,687
4,900000,665
4,920000,641
4,940000,719
4,960000,729
4,980000,737
4,1000000,799
4,1020000,788
4,1040000,768
4,1060000,814
4,1080000,682
4,1100000,759
4,1120000,800
4,1140000,698
4,1160000,796
4,1180000,830
4,1200000,801
4,1220000,776
4,1240000,867
4,1260000,801
4,1280000,857
4,1300000,807
4,1320000,591
4,1340000,862
4,1360000,829
4,1380000,786
4,1400000,841
4,1420000,851
4,1440000,891
4,1460000,872
4,1480000,829
4,1500000,882
4,1520000,787
4,1540000,898
4,1560000,846
4,1580000,814
4,1600000,833
4,1620000,882
4,1640000,858
4,1660000,858
4,1680000,887
4,1700000,887
4,1720000,908
4,1740000,898
4,1760000,881
4,1780000,897
4,1800000,869
4,1820000,891
4,1840000,881
4,1860000,793
4,1880000,891
4,1900000,898
4,1920000,902
4,1940000,877
4,1960000,886
4,1980000,882
4,2000000,872
4,2020000,884
4,2040000,887
4,2060000,836
4,2080000,909
4,2100000,779
4,2120000,875
4,2140000,886
4,2160000,882
4,2180000,850
4,2200000,889
4,2220000,903
4,2240000,901
4,2260000,908
4,2280000,900
4,2300000,900
4,2320000,826
4,2340000,889
4,2360000,882
4,2380000,868
4,2400000,904
4,2420000,896
4,2440000,889
4,2460000,871
4,2480000,902
4,2500000,919
4,2520000,878
4,2540000,910
4,2560000,876
4,2580000,886
4,2600000,895
4,2620000,904
4,2640000,873
4,2660000,906
4,2680000,854
4,2700000,915
4,2720000,872
4,2740000,905
4,2760000,919
4,2780000,904
4,2800000,910
4,2820000,880
4,2840000,911
4,2860000,853
4,2880000,882
4,2900000,907
4,2920000,928
4,2940000,896
4,2960000,793
4,2980000,885
4,3000000,878
5,0,1
5,20000,1
5,40000,1
5,60000,1
5,80000,1
5,100000,1
5,120000,28
5,140000,157
5,160000,167
5,180000,261
5,200000,212
5,220000,271
5,240000,306
5,260000,329
5,280000,317
5,300000,326
5,320000,357
5,340000,346
5,360000,361
5,380000,401
5,400000,461
5,420000,414
5,440000,450
5,460000,477
5,480000,449
5,500000,433
5,520000,444
5,540000,455
5,560000,459
5,580000,490
5,600000,576
5,620000,503
5,640000,505
5,660000,548
5,680000,534
5,700000,666
5,720000,607
5,740000,602
5,760000,657
5,780000,546
5,800000,616
5,820000,569
5,840000,570
5,860000,568
5,880000,694
5,900000,648
5,920000,653
5,940000,588
5,960000,694
5,980000,628
5,1000000,675
5,1020000,659
5,1040000,674
5,1060000,760
5,1080000,619
5,1100000,756
5,1120000,643
5,1140000,647
5,1160000,745
5,1180000,648
5,1200000,712
5,1220000,773
5,1240000,669
5,1260000,702
5,1280000,667
5,1300000,774
5,1320000,742
5,1340000,782
5,1360000,777
5,1380000,785
5,1400000,802
5,1420000,737
5,1440000,784
5,1460000,707
5,1480000,772
5,1500000,692
5,1520000,748
5,1540000,805
5,1560000,845
5,1580000,852
5,1600000,738
5,1620000,784
5,1640000,844
5,1660000,803
5,1680000,830
5,1700000,668
5,1720000,817
5,1740000,843
5,1760000,850
5,1780000,878
5,1800000,875
5,1820000,900
5,1840000,865
5,1860000,815
5,1880000,851
5,1900000,870
5,1920000,893
5,1940000,758
5,1960000,826
5,1980000,881
5,2000000,888
5,2020000,904
5,2040000,907
5,2060000,853
5,2080000,908
5,2100000,865
5,2120000,878
5,2140000,866
5,2160000,892
5,2180000,854
5,2200000,879
5,2220000,837
5,2240000,864
5,2260000,878
5,2280000,867
5,2300000,893
5,2320000,888
5,2340000,883
5,2360000,865
5,2380000,881
5,2400000,914
5,2420000,904
5,2440000,913
5,2460000,896
5,2480000,866
5,2500000,897
5,2520000,900
5,2540000,840
5,2560000,895
5,2580000,887
5,2600000,886
5,2620000,907
5,2640000,910
5,2660000,879
5,2680000,909
5,2700000,911
5,2720000,897
5,2740000,905
5,2760000,910
5,2780000,916
5,2800000,904
5,2820000,901
5,2840000,863
5,2860000,914
5,2880000,888
5,2900000,911
5,2920000,919
5,2940000,918
5,2960000,916
5,2980000,896
5,3000000,902
