seed,step,return
2,440000,65
2,460000,71
2,480000,69
2,500000,77
2,520000,91
2,540000,94
2,560000,86
2,580000,97
2,600000,115
2,620000,104
2,640000,125
2,660000,96
2,680000,100
2,700000,115
2,720000,115
2,740000,119
2,760000,129
2,780000,125
2,800000,145
2,820000,134
2,840000,161
2,860000,185
2,880000,140
2,900000,163
2,920000,153
2,940000,87
2,960000,208
2,980000,198
2,1000000,180
2,1020000,214
2,1040000,199
2,1060000,209
2,1080000,219
2,1100000,237
2,1120000,219
2,1140000,211
2,1160000,217
2,1180000,212
2,1200000,180
2,1220000,201
2,1240000,261
2,1260000,243
2,1280000,279
2,1300000,221
2,1320000,222
2,1340000,271
2,1360000,264
2,1380000,255
2,1400000,236
2,1420000,199
2,1440000,238
2,1460000,263
2,1480000,235
2,1500000,236
2,1520000,238
2,1540000,258
2,1560000,176
2,1580000,245
2,1600000,202
2,1620000,250
2,1640000,223
2,1660000,157
2,1680000,194
2,1700000,206
2,1720000,268
2,1740000,255
2,1760000,257
2,1780000,289
2,1800000,266
2,1820000,268
2,1840000,248
2,1860000,330
2,1880000,266
2,1900000,316
2,1920000,257
2,1940000,240
2,1960000,353
2,1980000,295
2,2000000,247
2,2020000,171
2,2040000,332
2,2060000,304
2,2080000,353
2,2100000,195
2,2120000,271
2,2140000,268
2,2160000,181
2,2180000,227
2,2200000,287
2,2220000,257
2,2240000,303
2,2260000,310
2,2280000,236
2,2300000,343
2,2320000,230
2,2340000,319
2,2360000,342
2,2380000,339
2,2400000,346
2,2420000,344
2,2440000,313
2,2460000,282
2,2480000,197
2,2500000,191
2,2520000,249
2,2540000,358
2,2560000,323
2,2580000,252
2,2600000,337
2,2620000,202
2,2640000,356
2,2660000,267
2,2680000,376
2,2700000,313
2,2720000,290
2,2740000,275
2,2760000,283
2,2780000,302
2,2800000,350
2,2820000,355
2,2840000,358
2,2860000,322
2,2880000,369
2,2900000,373
2,2920000,278
2,2940000,348
2,2960000,374
2,2980000,369
2,3000000,269
3,0,0
3,20000,0
3,40000,0
3,60000,0
3,80000,0
3,100000,0
3,120000,1
3,140000,0
3,160000,0
3,180000,0
3,200000,0
3,220000,2
3,240000,29
3,260000,41
3,280000,46
3,300000,64
3,320000,21
3,340000,74
3,360000,86
3,380000,93
3,400000,94
3,420000,98
3,440000,112
3,460000,121
3,480000,83
3,500000,107
3,520000,127
3,540000,124
3,560000,111
3,580000,125
3,600000,137
3,620000,156
3,640000,121
3,660000,130
3,680000,149
3,700000,140
3,720000,133
3,740000,148
3,760000,112
3,780000,169
3,800000,174
3,820000,184
3,840000,178
3,860000,208
3,880000,184
3,900000,200
3,920000,223
3,940000,220
3,960000,212
3,980000,212
3,1000000,171
3,1020000,269
3,1040000,222
3,1060000,189
3,1080000,267
3,1100000,242
3,1120000,280
3,1140000,248
3,1160000,220
3,1180000,206
3,1200000,273
3,1220000,284
3,1240000,256
3,1260000,265
3,1280000,257
3,1300000,289
3,1320000,217
3,1340000,256
3,1360000,216
3,1380000,240
3,1400000,240
3,1420000,280
3,1440000,284
3,1460000,276
3,1480000,273
3,1500000,186
3,1520000,320
3,1540000,150
3,1560000,295
3,1580000,298
3,1600000,296
3,1620000,184
3,1640000,249
3,1660000,257
3,1680000,309
3,1700000,242
3,1720000,303
3,1740000,331
3,1760000,277
3,1780000,235
3,1800000,277
3,1820000,298
3,1840000,268
3,1860000,314
3,1880000,325
3,1900000,254
3,1920000,264
3,1940000,345
3,1960000,194
3,1980000,236
3,2000000,301
3,2020000,216
3,2040000,279
3,2060000,298
3,2080000,165
3,2100000,219
3,2120000,323
3,2140000,347
3,2160000,316
3,2180000,265
3,2200000,329
3,2220000,368
3,2240000,335
3,2260000,275
3,2280000,361
3,2300000,320
3,2320000,352
3,2340000,313
3,2360000,257
3,2380000,220
3,2400000,327
3,2420000,356
3,2440000,370
3,2460000,314
3,2480000,343
3,2500000,281
3,2520000,371
3,2540000,366
3,2560000,383
3,2580000,345
3,2600000,319
3,2620000,301
3,2640000,303
3,2660000,284
3,2680000,361
3,2700000,353
3,2720000,288
3,2740000,269
3,2760000,265
3,2780000,364
3,2800000,338
3,2820000,288
3,2840000,411
3,2860000,371
3,2880000,398
3,2900000,356
3,2920000,364
3,2940000,360
3,2960000,224
3,2980000,312
3,3000000,359
4,0,0
4,20000,1
4,40000,0
4,60000,0
4,80000,1
4,100000,0
4,120000,0
4,140000,1
4,160000,0
4,180000,1
4,200000,1
4,220000,1
4,240000,3
4,260000,26
4,280000,50
4,300000,76
4,320000,47
4,340000,72
4,360000,76
4,380000,67
4,400000,104
4,420000,92
4,440000,99
4,460000,99
4,480000,87
4,500000,118
4,520000,102
4,540000,124
4,560000,125
4,580000,108
4,600000,127
4,620000,117
4,640000,147
4,660000,148
4,680000,94
4,700000,139
4,720000,158
4,740000,166
4,760000,222
4,780000,163
4,800000,200
4,820000,168
4,840000,232
4,860000,221
4,880000,211
4,900000,269
4,920000,228
4,940000,232
4,960000,224
4,980000,264
4,1000000,217
4,1020000,241
4,1040000,306
4,1060000,284
4,1080000,297
4,1100000,197
4,1120000,317
4,1140000,311
4,1160000,286
4,1180000,307
4,1200000,271
4,1220000,311
4,1240000,338
4,1260000,325
4,1280000,328
4,1300000,259
4,1320000,249
4,1340000,345
4,1360000,311
4,1380000,278
4,1400000,353
4,1420000,293
4,1440000,307
4,1460000,327
4,1480000,273
4,1500000,246
4,1520000,334
4,1540000,332
4,1560000,315
4,1580000,325
4,1600000,338
4,1620000,348
4,1640000,292
4,1660000,261
4,1680000,363
4,1700000,308
4,1720000,337
4,1740000,290
4,1760000,322
4,1780000,333
4,1800000,324
4,1820000,333
4,1840000,356
4,1860000,292
4,1880000,334
4,1900000,398
4,1920000,347
4,1940000,373
4,1960000,305
4,1980000,365
4,2000000,352
4,2020000,312
4,2040000,373
4,2060000,356
4,2080000,260
4,2100000,262
4,2120000,285
4,2140000,324
4,2160000,379
4,2180000,286
4,2200000,273
4,2220000,259
4,2240000,386
4,2260000,383
4,2280000,250
4,2300000,270
4,2320000,285
4,2340000,282
4,2360000,260
4,2380000,349
4,2400000,359
4,2420000,338
4,2440000,197
4,2460000,378
4,2480000,302
4,2500000,411
4,2520000,266
4,2540000,402
4,2560000,386
4,2580000,176
4,2600000,408
4,2620000,369
4,2640000,399
4,2660000,396
4,2680000,418
4,2700000,411
4,2720000,415
4,2740000,420
4,2760000,376
4,2780000,409
4,2800000,409
4,2820000,407
4,2840000,412
4,2860000,416
4,2880000,426
4,2900000,350
4,2920000,419
4,2940000,403
4,2960000,367
4,2980000,414
4,3000000,377
5,0,1
5,20000,0
5,40000,1
5,60000,0
5,80000,0
5,100000,1
5,120000,0
5,140000,0
5,160000,0
5,180000,9
5,200000,32
5,220000,48
5,240000,33
5,260000,70
5,280000,75
5,300000,73
5,320000,66
5,340000,67
5,360000,80
5,380000,86
5,400000,92
5,420000,87
5,440000,97
5,460000,67
5,480000,128
5,500000,98
5,520000,118
5,540000,115
5,560000,123
5,580000,147
5,600000,138
5,620000,133
5,640000,110
5,660000,152
5,680000,202
5,700000,160
5,720000,152
5,740000,171
5,760000,180
5,780000,223
5,800000,137
5,820000,186
5,840000,172
5,860000,167
5,880000,146
5,900000,211
5,920000,179
5,940000,199
5,960000,198
5,980000,250
5,1000000,197
5,1020000,227
5,1040000,225
5,1060000,223
5,1080000,251
5,1100000,212
5,1120000,271
5,1140000,170
5,1160000,268
5,1180000,288
5,1200000,212
5,1220000,223
5,1240000,162
5,1260000,157
5,1280000,276
5,1300000,266
5,1320000,171
5,1340000,262
5,1360000,201
5,1380000,250
5,1400000,203
5,1420000,194
5,1440000,268
5,1460000,343
5,1480000,284
5,1500000,307
5,1520000,201
5,1540000,276
5,1560000,284
5,1580000,197
5,1600000,334
5,1620000,250
5,1640000,256
5,1660000,212
5,1680000,277
5,1700000,282
5,1720000,262
5,1740000,217
5,1760000,317
5,1780000,287
5,1800000,282
5,1820000,245
5,1840000,311
5,1860000,326
5,1880000,312
5,1900000,332
5,1920000,267
5,1940000,222
5,1960000,262
5,1980000,276
5,2000000,308
5,2020000,318
5,2040000,360
5,2060000,311
5,2080000,375
5,2100000,287
5,2120000,259
5,2140000,388
5,2160000,286
5,2180000,381
5,2200000,286
5,2220000,392
5,2240000,292
5,2260000,360
5,2280000,225
5,2300000,321
5,2320000,328
5,2340000,372
5,2360000,363
5,2380000,254
5,2400000,356
5,2420000,384
5,2440000,287
5,2460000,380
5,2480000,373
5,2500000,405
5,2520000,323
5,2540000,273
5,2560000,322
5,2580000,218
5,2600000,302
5,2620000,353
5,2640000,407
5,2660000,351
5,2680000,327
5,2700000,345
5,2720000,237
5,2740000,353
5,2760000,350
5,2780000,429
5,2800000,331
5,2820000,341
5,2840000,369
5,2860000,369
5,2880000,387
5,2900000,360
5,2920000,392
5,2940000,413
5,2960000,318
5,2980000,352
5,3000000,400
