seed,step,return
1,3080000,496
1,3100000,480
1,3120000,464
1,3140000,478
1,3160000,484
1,3180000,456
1,3200000,491
1,3220000,497
1,3240000,477
1,3260000,509
1,3280000,469
1,3300000,498
1,3320000,482
1,3340000,489
1,3360000,469
1,3380000,501
1,3400000,478
1,3420000,489
1,3440000,450
1,3460000,487
1,3480000,479
1,3500000,488
1,3520000,508
1,3540000,486
1,3560000,495
1,3580000,483
1,3600000,498
1,3620000,472
1,3640000,500
1,3660000,493
1,3680000,488
1,3700000,521
1,3720000,479
1,3740000,488
1,3760000,487
1,3780000,493
1,3800000,497
1,3820000,457
1,3840000,497
1,3860000,505
1,3880000,496
1,3900000,491
1,3920000,503
1,3940000,517
1,3960000,498
1,3980000,472
1,4000000,501
1,4020000,513
1,4040000,533
1,4060000,469
1,4080000,517
1,4100000,496
1,4120000,507
1,4140000,501
1,4160000,482
1,4180000,503
1,4200000,519
1,4220000,498
1,4240000,519
1,4260000,517
1,4280000,489
1,4300000,510
1,4320000,538
1,4340000,513
1,4360000,508
1,4380000,514
1,4400000,478
1,4420000,529
1,4440000,525
1,4460000,507
1,4480000,533
1,4500000,528
1,4520000,524
1,4540000,519
1,4560000,488
1,4580000,533
1,4600000,537
1,4620000,487
1,4640000,508
1,4660000,516
1,4680000,524
1,4700000,518
1,4720000,528
1,4740000,540
1,4760000,540
1,4780000,528
1,4800000,521
1,4820000,539
1,4840000,539
1,4860000,507
1,4880000,532
1,4900000,528
1,4920000,541
1,4940000,530
1,4960000,475
1,4980000,527
1,5000000,537
2,0,5
2,20000,5
2,40000,5
2,60000,9
2,80000,29
2,100000,21
2,120000,27
2,140000,52
2,160000,59
2,180000,52
2,200000,54
2,220000,51
2,240000,72
2,260000,92
2,280000,95
2,300000,88
2,320000,87
2,340000,112
2,360000,108
2,380000,123
2,400000,115
2,420000,127
2,440000,128
2,460000,136
2,480000,132
2,500000,163
2,520000,161
2,540000,165
2,560000,188
2,580000,194
2,600000,197
2,620000,197
2,640000,199
2,660000,201
2,680000,223
2,700000,215
2,720000,228
2,740000,230
2,760000,224
2,780000,235
2,800000,226
2,820000,254
2,840000,260
2,860000,262
2,880000,235
2,900000,270
2,920000,287
2,940000,291
2,960000,278
2,980000,309
2,1000000,313
2,1020000,306
2,1040000,312
2,1060000,335
2,1080000,322
2,1100000,341
2,1120000,337
2,1140000,353
2,1160000,311
2,1180000,340
2,1200000,350
2,1220000,339
2,1240000,357
2,1260000,327
2,1280000,311
2,1300000,310
2,1320000,367
2,1340000,337
2,1360000,383
2,1380000,385
2,1400000,332
2,1420000,394
2,1440000,348
2,1460000,370
2,1480000,408
2,1500000,408
2,1520000,410
2,1540000,327
2,1560000,376
2,1580000,371
2,1600000,407
2,1620000,409
2,1640000,407
2,1660000,400
2,1680000,434
2,1700000,434
2,1720000,386
2,1740000,397
2,1760000,418
2,1780000,422
2,1800000,340
2,1820000,395
2,1840000,458
2,1860000,425
2,1880000,455
2,1900000,436
2,1920000,446
2,1940000,431
2,1960000,438
2,1980000,437
2,2000000,401
2,2020000,403
2,2040000,410
2,2060000,424
2,2080000,446
2,2100000,431
2,2120000,412
2,2140000,385
2,2160000,428
2,2180000,449
2,2200000,413
2,2220000,368
2,2240000,463
2,2260000,465
2,2280000,446
2,2300000,445
2,2320000,476
2,2340000,461
2,2360000,470
2,2380000,469
2,2400000,441
2,2420000,450
2,2440000,451
2,2460000,467
2,2480000,490
2,2500000,372
2,2520000,472
2,2540000,433
2,2560000,457
2,2580000,458
2,2600000,469
2,2620000,466
2,2640000,463
2,2660000,462
2,2680000,467
2,2700000,454
2,2720000,468
2,2740000,450
2,2760000,475
2,2780000,483
2,2800000,478
2,2820000,485
2,2840000,477
2,2860000,484
2,2880000,493
2,2900000,466
2,2920000,451
2,2940000,456
2,2960000,468
2,2980000,458
2,3000000,481
2,3020000,482
2,3040000,499
2,3060000,468
2,3080000,498
2,3100000,482
2,3120000,478
2,3140000,497
2,3160000,504
2,3180000,484
2,3200000,494
2,3220000,493
2,3240000,482
2,3260000,492
2,3280000,482
2,3300000,495
2,3320000,493
2,3340000,471
2,3360000,478
2,3380000,479
2,3400000,502
2,3420000,503
2,3440000,502
2,3460000,487
2,3480000,508
2,3500000,510
2,3520000,519
2,3540000,517
2,3560000,500
2,3580000,505
2,3600000,512
2,3620000,471
2,3640000,496
2,3660000,499
2,3680000,495
2,3700000,525
2,3720000,499
2,3740000,479
2,3760000,523
2,3780000,508
2,3800000,500
2,3820000,501
2,3840000,483
2,3860000,517
2,3880000,506
2,3900000,506
2,3920000,468
2,3940000,500
2,3960000,522
2,3980000,499
2,4000000,493
2,4020000,517
2,4040000,526
2,4060000,517
2,4080000,493
2,4100000,500
2,4120000,524
2,4140000,502
2,4160000,509
2,4180000,473
2,4200000,508
2,4220000,516
2,4240000,537
2,4260000,529
2,4280000,488
2,4300000,538
2,4320000,525
2,4340000,518
2,4360000,521
2,4380000,526
2,4400000,504
2,4420000,532
2,4440000,489
2,4460000,508
2,4480000,522
2,4500000,521
2,4520000,518
2,4540000,495
2,4560000,517
2,4580000,513
2,4600000,534
2,4620000,519
2,4640000,528
2,4660000,473
2,4680000,508
2,4700000,516
2,4720000,529
2,4740000,526
2,4760000,521
2,4780000,528
2,4800000,520
2,4820000,501
2,4840000,503
2,4860000,511
2,4880000,513
2,4900000,511
2,4920000,516
2,4940000,520
2,4960000,543
2,4980000,502
2,5000000,531
3,0,5
3,20000,5
3,40000,7
3,60000,15
3,80000,12
3,100000,16
3,120000,17
3,140000,21
3,160000,34
3,180000,43
3,200000,45
3,220000,49
3,240000,27
3,260000,60
3,280000,74
3,300000,91
3,320000,103
3,340000,87
3,360000,94
3,380000,100
3,400000,112
3,420000,113
3,440000,137
3,460000,125
3,480000,134
3,500000,115
3,520000,147
3,540000,148
3,560000,143
3,580000,160
3,600000,146
3,620000,176
3,640000,167
3,660000,176
3,680000,164
3,700000,175
3,720000,158
3,740000,159
3,760000,149
3,780000,158
3,800000,156
3,820000,139
3,840000,201
3,860000,202
3,880000,226
3,900000,246
3,920000,239
3,940000,257
3,960000,242
3,980000,257
3,1000000,252
3,1020000,259
3,1040000,247
3,1060000,286
3,1080000,290
3,1100000,300
3,1120000,294
3,1140000,309
3,1160000,271
3,1180000,324
3,1200000,321
3,1220000,336
3,1240000,356
3,1260000,306
3,1280000,367
3,1300000,388
3,1320000,346
3,1340000,380
3,1360000,387
3,1380000,400
3,1400000,367
3,1420000,365
3,1440000,409
3,1460000,359
3,1480000,408
3,1500000,398
3,1520000,359
3,1540000,400
3,1560000,403
3,1580000,362
3,1600000,405
3,1620000,436
3,1640000,404
3,1660000,394
3,1680000,416
3,1700000,426
3,1720000,448
3,1740000,422
3,1760000,369
3,1780000,434
3,1800000,444
3,1820000,436
3,1840000,418
3,1860000,414
3,1880000,428
3,1900000,437
3,1920000,427
3,1940000,352
3,1960000,432
3,1980000,423
3,2000000,424
3,2020000,447
3,2040000,448
3,2060000,416
3,2080000,449
3,2100000,447
3,2120000,455
3,2140000,470
3,2160000,464
3,2180000,448
3,2200000,469
3,2220000,437
3,2240000,448
3,2260000,437
3,2280000,482
3,2300000,408
3,2320000,453
3,2340000,505
3,2360000,452
3,2380000,459
3,2400000,471
3,2420000,468
3,2440000,446
3,2460000,497
3,2480000,479
3,2500000,484
3,2520000,457
3,2540000,499
3,2560000,447
3,2580000,455
3,2600000,454
3,2620000,488
3,2640000,500
3,2660000,480
3,2680000,463
3,2700000,501
3,2720000,503
3,2740000,464
3,2760000,503
3,2780000,529
3,2800000,502
3,2820000,506
3,2840000,510
3,2860000,500
3,2880000,501
3,2900000,450
3,2920000,474
3,2940000,487
3,2960000,479
3,2980000,502
3,3000000,508
3,3020000,480
3,3040000,516
3,3060000,496
3,3080000,513
3,3100000,473
3,3120000,519
3,3140000,467
3,3160000,495
3,3180000,512
3,3200000,472
3,3220000,505
3,3240000,523
3,3260000,528
3,3280000,527
3,3300000,481
3,3320000,533
3,3340000,525
3,3360000,484
3,3380000,517
3,3400000,524
3,3420000,499
3,3440000,470
3,3460000,507
3,3480000,504
3,3500000,507
3,3520000,470
3,3540000,519
3,3560000,495
3,3580000,530
3,3600000,501
3,3620000,498
3,3640000,511
3,3660000,522
3,3680000,498
3,3700000,471
3,3720000,493
3,3740000,514
3,3760000,512
3,3780000,516
3,3800000,521
3,3820000,538
3,3840000,512
3,3860000,545
3,3880000,557
3,3900000,533
3,3920000,520
3,3940000,538
3,3960000,519
3,3980000,491
3,4000000,506
3,4020000,534
3,4040000,534
3,4060000,493
3,4080000,512
3,4100000,505
3,4120000,485
3,4140000,532
3,4160000,528
3,4180000,523
3,4200000,542
3,4220000,544
3,4240000,511
3,4260000,553
3,4280000,541
3,4300000,545
3,4320000,545
3,4340000,495
3,4360000,539
3,4380000,522
3,4400000,552
3,4420000,513
3,4440000,511
3,4460000,523
3,4480000,507
3,4500000,533
3,4520000,535
3,4540000,526
3,4560000,549
3,4580000,517
3,4600000,522
3,4620000,526
3,4640000,497
3,4660000,544
3,4680000,540
3,4700000,526
3,4720000,536
3,4740000,528
3,4760000,490
3,4780000,539
3,4800000,531
3,4820000,545
3,4840000,538
3,4860000,539
3,4880000,502
3,4900000,542
3,4920000,543
3,4940000,550
3,4960000,551
3,4980000,512
3,5000000,547
4,0,4
4,20000,4
4,40000,3
4,60000,9
4,80000,18
4,100000,22
4,120000,27
4,140000,28
4,160000,43
4,180000,52
4,200000,68
4,220000,70
4,240000,71
4,260000,93
4,280000,40
4,300000,92
4,320000,110
4,340000,128
4,360000,128
4,380000,125
4,400000,121
4,420000,114
4,440000,114
4,460000,125
4,480000,131
4,500000,160
4,520000,161
4,540000,174
4,560000,195
4,580000,193
4,600000,207
4,620000,225
4,640000,233
4,660000,262
4,680000,236
4,700000,268
4,720000,234
4,740000,266
4,760000,277
4,780000,287
4,800000,280
4,820000,283
4,840000,318
4,860000,303
4,880000,312
4,900000,344
4,920000,332
4,940000,361
4,960000,317
4,980000,308
4,1000000,390
4,1020000,370
4,1040000,376
4,1060000,399
4,1080000,373
4,1100000,367
4,1120000,378
4,1140000,388
4,1160000,343
4,1180000,372
4,1200000,384
4,1220000,425
4,1240000,402
4,1260000,413
4,1280000,360
4,1300000,422
4,1320000,390
4,1340000,381
4,1360000,355
4,1380000,389
4,1400000,421
4,1420000,432
4,1440000,421
4,1460000,442
4,1480000,438
4,1500000,431
4,1520000,422
4,1540000,446
4,1560000,304
4,1580000,439
4,1600000,445
4,1620000,451
4,1640000,418
4,1660000,453
4,1680000,406
4,1700000,428
4,1720000,438
4,1740000,433
4,1760000,416
4,1780000,456
4,1800000,474
4,1820000,440
4,1840000,449
4,1860000,449
4,1880000,455
4,1900000,386
4,1920000,469
4,1940000,469
4,1960000,488
4,1980000,451
4,2000000,440
4,2020000,459
4,2040000,496
4,2060000,422
4,2080000,470
4,2100000,481
4,2120000,500
4,2140000,435
4,2160000,492
4,2180000,472
4,2200000,487
4,2220000,479
4,2240000,463
4,2260000,532
4,2280000,524
4,2300000,519
4,2320000,495
4,2340000,506
4,2360000,516
4,2380000,541
4,2400000,489
4,2420000,535
4,2440000,493
4,2460000,501
4,2480000,533
4,2500000,517
4,2520000,526
4,2540000,542
4,2560000,522
4,2580000,520
4,2600000,492
4,2620000,540
4,2640000,512
4,2660000,525
4,2680000,497
4,2700000,477
4,2720000,534
4,2740000,528
4,2760000,515
4,2780000,532
4,2800000,529
4,2820000,532
4,2840000,484
4,2860000,545
4,2880000,525
4,2900000,496
4,2920000,527
4,2940000,489
4,2960000,507
4,2980000,490
4,3000000,528
4,3020000,504
4,3040000,533
4,3060000,498
4,3080000,495
4,3100000,537
4,3120000,538
4,3140000,559
4,3160000,530
4,3180000,507
4,3200000,532
4,3220000,538
4,3240000,397
4,3260000,507
4,3280000,547
4,3300000,516
4,3320000,530
4,3340000,523
4,3360000,532
4,3380000,520
4,3400000,475
4,3420000,535
4,3440000,506
4,3460000,521
4,3480000,512
4,3500000,535
4,3520000,553
4,3540000,527
4,3560000,510
4,3580000,478
4,3600000,551
4,3620000,529
4,3640000,473
4,3660000,518
4,3680000,546
4,3700000,494
4,3720000,516
4,3740000,547
4,3760000,530
4,3780000,539
4,3800000,540
4,3820000,507
4,3840000,553
4,3860000,510
4,3880000,536
4,3900000,558
4,3920000,522
4,3940000,542
4,3960000,525
4,3980000,540
4,4000000,522
4,4020000,552
4,4040000,523
4,4060000,531
4,4080000,536
4,4100000,537
4,4120000,533
4,4140000,556
4,4160000,532
4,4180000,531
4,4200000,503
4,4220000,560
4,4240000,521
4,4260000,538
4,4280000,558
4,4300000,544
4,4320000,546
4,4340000,537
4,4360000,524
4,4380000,541
4,4400000,526
4,4420000,535
4,4440000,512
4,4460000,509
4,4480000,499
4,4500000,503
4,4520000,520
4,4540000,543
4,4560000,494
4,4580000,522
4,4600000,527
4,4620000,516
4,4640000,526
4,4660000,547
4,4680000,547
4,4700000,550
4,4720000,542
4,4740000,521
4,4760000,519
4,4780000,543
4,4800000,544
4,4820000,534
4,4840000,525
4,4860000,532
4,4880000,543
4,4900000,535
4,4920000,561
4,4940000,545
4,4960000,506
4,4980000,546
4,5000000,535
5,0,5
5,20000,6
5,40000,8
5,60000,8
5,80000,16
5,100000,16
5,120000,34
5,140000,18
5,160000,43
5,180000,51
5,200000,54
5,220000,68
5,240000,96
5,260000,96
5,280000,100
5,300000,107
5,320000,104
5,340000,104
5,360000,126
5,380000,121
5,400000,119
5,420000,104
5,440000,151
5,460000,152
5,480000,146
5,500000,196
5,520000,196
5,540000,208
5,560000,193
5,580000,210
5,600000,205
5,620000,206
5,640000,223
5,660000,229
5,680000,247
5,700000,250
5,720000,271
5,740000,257
5,760000,291
5,780000,277
5,800000,285
5,820000,291
5,840000,277
5,860000,300
5,880000,243
5,900000,273
5,920000,317
5,940000,351
5,960000,359
5,980000,335
5,1000000,337
5,1020000,318
5,1040000,333
5,1060000,347
5,1080000,355
5,1100000,353
5,1120000,309
5,1140000,344
5,1160000,326
5,1180000,352
5,1200000,316
5,1220000,379
5,1240000,365
5,1260000,375
5,1280000,403
5,1300000,362
5,1320000,360
5,1340000,370
5,1360000,373
5,1380000,392
5,1400000,412
5,1420000,399
5,1440000,424
5,1460000,395
5,1480000,418
5,1500000,357
5,1520000,392
5,1540000,416
5,1560000,424
5,1580000,402
5,1600000,393
5,1620000,391
5,1640000,426
5,1660000,395
5,1680000,440
5,1700000,413
5,1720000,439
5,1740000,438
5,1760000,392
5,1780000,415
5,1800000,420
5,1820000,373
5,1840000,412
5,1860000,423
5,1880000,412
5,1900000,421
5,1920000,442
5,1940000,408
5,1960000,429
5,1980000,441
5,2000000,440
5,2020000,442
5,2040000,430
5,2060000,421
5,2080000,406
5,2100000,439
5,2120000,462
5,2140000,402
5,2160000,446
5,2180000,452
5,2200000,401
5,2220000,441
5,2240000,475
5,2260000,439
5,2280000,446
5,2300000,434
5,2320000,452
5,2340000,470
5,2360000,450
5,2380000,455
5,2400000,419
5,2420000,422
5,2440000,466
5,2460000,476
5,2480000,462
5,2500000,450
5,2520000,441
5,2540000,459
5,2560000,452
5,2580000,445
5,2600000,441
5,2620000,466
5,2640000,500
5,2660000,454
5,2680000,451
5,2700000,497
5,2720000,483
5,2740000,438
5,2760000,481
5,2780000,472
5,2800000,451
5,2820000,447
5,2840000,451
5,2860000,431
5,2880000,481
5,2900000,453
5,2920000,463
5,2940000,480
5,2960000,476
5,2980000,475
5,3000000,471
5,3020000,479
5,3040000,481
5,3060000,470
5,3080000,492
5,3100000,472
5,3120000,503
5,3140000,471
5,3160000,437
5,3180000,470
5,3200000,457
5,3220000,458
5,3240000,495
5,3260000,463
5,3280000,474
5,3300000,485
5,3320000,443
5,3340000,495
5,3360000,497
5,3380000,498
5,3400000,447
5,3420000,488
5,3440000,441
5,3460000,501
5,3480000,456
5,3500000,496
5,3520000,441
5,3540000,510
5,3560000,503
5,3580000,463
5,3600000,460
5,3620000,467
5,3640000,458
5,3660000,490
5,3680000,476
5,3700000,464
5,3720000,481
5,3740000,472
5,3760000,447
5,3780000,400
5,3800000,495
5,3820000,499
5,3840000,492
5,3860000,484
5,3880000,465
5,3900000,473
5,3920000,496
5,3940000,503
5,3960000,521
5,3980000,454
5,4000000,470
5,4020000,513
5,4040000,498
5,4060000,517
5,4080000,496
5,4100000,475
5,4120000,493
5,4140000,472
5,4160000,507
5,4180000,484
5,4200000,490
5,4220000,495
5,4240000,492
5,4260000,470
5,4280000,504
5,4300000,510
5,4320000,516
5,4340000,494
5,4360000,493
5,4380000,497
5,4400000,484
5,4420000,492
5,4440000,492
5,4460000,462
5,4480000,419
5,4500000,501
5,4520000,481
5,4540000,459
5,4560000,469
5,4580000,508
5,4600000,468
5,4620000,539
5,4640000,534
5,4660000,450
5,4680000,492
5,4700000,485
5,4720000,456
5,4740000,501
5,4760000,527
5,4780000,487
5,4800000,470
5,4820000,462
5,4840000,474
5,4860000,537
5,4880000,525
5,4900000,515
5,4920000,529
5,4940000,502
5,4960000,505
5,4980000,476
5,5000000,527
